chr	start	end	size	ARtal 	enhid
21	44764123	44764828	706	64	873
4	170098237	170099060	824	64	874
13	109609620	109610273	654	64	875
15	70616188	70616985	798	64	876
16	6655254	6655860	607	64	877
19	49074602	49075266	665	64	878
10	88664339	88665056	718	64	879
13	34319370	34320023	654	64	880
15	99346784	99347415	632	64	881
16	80909404	80909994	591	64	882
2	16829814	16830476	663	64	883
2	227541665	227542399	735	64	884
5	127162981	127163597	617	64	885
5	148980430	148980994	565	64	886
6	6748927	6749627	701	64	887
6	77126440	77127052	613	64	888
20	26189946	26190355	410	64	889
5	14528995	14529644	650	64	890
6	107568306	107568940	635	64	891
7	30294620	30295175	556	64	892
1	247679245	247680043	799	63	893
10	80502400	80503001	602	63	894
12	75374267	75374901	635	63	895
1	24111163	24111858	696	63	896
1	169541344	169541995	652	63	897
1	176499955	176500579	625	63	898
10	14033174	14033951	778	63	899
10	50712661	50713522	862	63	900
10	62147204	62147838	635	63	901
11	30391626	30392206	581	63	902
16	73023604	73024506	903	63	903
13	92972543	92973170	628	63	904
13	96212415	96213011	597	63	905
14	71704187	71704826	640	63	906
17	57828428	57829079	652	63	907
18	45588071	45588720	650	63	908
19	51372565	51373261	697	63	909
2	30440619	30441229	611	63	910
2	66717693	66718344	652	63	911
2	86859744	86860369	626	63	912
2	211098219	211098799	581	63	913
20	1326320	1326911	592	63	914
20	9056231	9056919	689	63	915
20	61829633	61830288	656	63	916
22	18130134	18130829	696	63	917
3	73803021	73803695	675	63	918
3	139905037	139905749	713	63	919
3	158414349	158414972	624	63	920
4	89255971	89256600	630	63	921
5	11992586	11993157	572	63	922
5	39905331	39905938	608	63	923
5	42426588	42427257	670	63	924
5	136550430	136551007	578	63	925
6	10310936	10311571	636	63	926
6	14093002	14093868	867	63	927
6	21557152	21557871	720	63	928
7	98725974	98726675	702	63	929
7	107452323	107452942	620	63	930
8	19622709	19623432	724	63	931
8	59548945	59549595	651	63	932
8	80819046	80819632	587	63	933
9	93882486	93883162	677	63	934
9	123678682	123679360	679	63	935
12	83324996	83325618	623	63	936
13	99068583	99069201	619	63	937
15	50793784	50794385	602	63	938
18	8341510	8342100	591	63	939
21	21236634	21237223	590	63	940
21	44091937	44092580	644	63	941
3	140675836	140676467	632	63	942
6	42013271	42014002	732	63	943
9	84332429	84333113	685	63	944
18	61348658	61349328	671	63	945
19	15721281	15721964	684	63	946
2	120123574	120124252	679	63	947
1	156259622	156260258	637	63	948
13	42294740	42295437	698	63	949
13	91185040	91185670	631	63	950
3	193640000	193640573	574	63	951
6	151553972	151554543	572	63	952
9	2477611	2478213	603	63	953
9	85747657	85748262	606	63	954
2	234795082	234795746	665	63	955
20	49011730	49012369	640	63	956
22	25237244	25237834	591	63	957
3	53179258	53179921	664	63	958
3	123222865	123223519	655	63	959
6	79386190	79386852	663	63	960
1	172715429	172716143	715	62	961
11	85194934	85195384	451	62	962
1	40009945	40010502	558	62	963
1	64394343	64394901	559	62	964
1	185674835	185675422	588	62	965
1	207183222	207183859	638	62	966
10	13441659	13442278	620	62	967
10	47131756	47132427	672	62	968
10	59519431	59520022	592	62	969
12	129986850	129987474	625	62	970
11	15515396	15516017	622	62	971
11	44230484	44231067	584	62	972
11	107964017	107964634	618	62	973
11	133253358	133253993	636	62	974
12	57670601	57671169	569	62	975
12	95056479	95057122	644	62	976
13	45495836	45497076	1241	62	977
14	89519499	89520159	661	62	978
15	33510243	33510984	742	62	979
15	100129871	100130472	602	62	980
18	55902090	55902785	696	62	981
19	33401614	33402259	646	62	982
2	109626187	109626867	681	62	983
2	113345924	113346642	719	62	984
2	123123942	123124543	602	62	985
2	124805969	124806743	775	62	986
2	194115017	194115629	613	62	987
20	1779483	1780119	637	62	988
20	14561169	14561788	620	62	989
20	15277605	15278174	570	62	990
22	45798283	45798934	652	62	991
3	17501250	17501834	585	62	992
3	67757186	67757805	620	62	993
3	99575973	99576537	565	62	994
3	138001600	138002219	620	62	995
3	152511678	152512300	623	62	996
3	177505586	177506173	588	62	997
4	42133000	42133587	588	62	998
5	61296380	61296980	601	62	999
5	67389173	67389847	675	62	1000
5	125391707	125392376	670	62	1001
5	135286807	135287386	580	62	1002
5	136545180	136545881	702	62	1003
6	32932527	32933288	762	62	1004
6	94051889	94052671	783	62	1005
6	163915074	163915754	681	62	1006
7	123048020	123048722	703	62	1007
8	23501046	23501721	676	62	1008
8	80990196	80991059	864	62	1009
8	94080432	94081046	615	62	1010
8	108626638	108627205	568	62	1011
9	494635	495312	678	62	1012
X	9070944	9071577	634	62	1013
10	3028348	3029072	725	62	1014
10	3291422	3292100	679	62	1015
10	35979340	35979972	633	62	1016
14	38035827	38036526	700	62	1017
2	187408887	187409578	692	62	1018
2	238410659	238411493	835	62	1019
20	30267629	30268269	641	62	1020
3	55483422	55484071	650	62	1021
3	126074600	126075275	676	62	1022
4	106489983	106490550	568	62	1023
5	148869081	148869838	758	62	1024
6	43667306	43667902	597	62	1025
6	91078540	91079188	649	62	1026
9	122630910	122631516	607	62	1027
15	45191593	45192261	669	62	1028
16	29751606	29752409	804	62	1029
16	78709051	78709699	649	62	1030
10	7601209	7601799	591	62	1031
11	94820312	94820983	672	62	1032
11	113210584	113211204	621	62	1033
9	22954912	22955512	601	62	1034
X	11386021	11386753	733	62	1035
20	5746700	5747319	620	62	1036
20	19739662	19740305	644	62	1037
3	120408187	120408753	567	62	1038
3	127022887	127023569	683	62	1039
3	177310299	177310953	655	62	1040
5	40471836	40472438	603	62	1041
5	127382225	127382831	607	62	1042
5	136639720	136640430	711	62	1043
6	34566374	34566952	579	62	1044
6	43709422	43710117	696	62	1045
6	144608186	144608752	567	62	1046
8	71971246	71971939	694	62	1047
8	122443709	122444361	653	62	1048
9	38495113	38495865	753	62	1049
X	124583433	124584053	621	62	1050
10	8832070	8832811	742	61	1051
11	60648208	60648862	655	61	1052
1	19753613	19754301	689	61	1053
1	34224222	34224847	626	61	1054
1	58648843	58649454	612	61	1055
1	177670501	177671145	645	61	1056
10	115718670	115719459	790	61	1057
10	127280289	127280922	634	61	1058
11	9548957	9549754	798	61	1059
11	113907184	113907885	702	61	1060
11	114000584	114001184	601	61	1061
13	50432567	50433190	624	61	1062
13	96266936	96267574	639	61	1063
13	106748815	106749451	637	61	1064
14	80469452	80470117	666	61	1065
15	62862234	62862850	617	61	1066
15	72447475	72448085	611	61	1067
16	2438754	2439365	612	61	1068
16	19871626	19872204	579	61	1069
16	21608977	21609801	825	61	1070
2	12201811	12202443	633	61	1071
20	8074921	8075700	780	61	1072
20	10942469	10943050	582	61	1073
3	116982001	116982564	564	61	1074
3	161304415	161305099	685	61	1075
4	2662334	2663000	667	61	1076
4	14839515	14840207	693	61	1077
4	41577237	41577900	664	61	1078
4	74761067	74761737	671	61	1079
4	74783585	74784205	621	61	1080
4	77484468	77485200	733	61	1081
5	29803936	29804838	903	61	1082
5	93697443	93698034	592	61	1083
5	147290938	147291557	620	61	1084
6	4235393	4236066	674	61	1085
6	19779421	19780052	632	61	1086
6	53005140	53005793	654	61	1087
6	114007166	114007833	668	61	1088
7	38284875	38285531	657	61	1089
7	55499599	55500225	627	61	1090
7	96429923	96430625	703	61	1091
7	107167621	107168270	650	61	1092
7	110902420	110903071	652	61	1093
8	117679498	117680193	696	61	1094
9	7704711	7705505	795	61	1095
9	93372008	93372612	605	61	1096
9	110904937	110905513	577	61	1097
14	81848787	81849392	606	61	1098
15	58625133	58625764	632	61	1099
15	69884115	69884784	670	61	1100
19	16844525	16845264	740	61	1101
19	41426865	41427614	750	61	1102
2	181122694	181123361	668	61	1103
5	148192431	148193584	1154	61	1104
5	150788136	150788731	596	61	1105
5	154213573	154214138	566	61	1106
5	177758523	177759136	614	61	1107
8	125459946	125460575	630	61	1108
17	5114663	5115329	667	61	1109
2	180803893	180804505	613	61	1110
1	223119695	223120324	630	61	1111
11	16768234	16768917	684	61	1112
2	197149794	197150405	612	61	1113
20	33120884	33121519	636	61	1114
2	228442183	228442788	606	61	1115
20	47297105	47297750	646	61	1116
7	24167423	24168031	609	61	1117
21	35162548	35163761	1214	61	1118
3	27370804	27371467	664	61	1119
4	47872441	47873155	715	61	1120
5	94982081	94982836	756	61	1121
5	106137734	106138423	690	61	1122
5	121339673	121340357	685	61	1123
5	147136080	147136707	628	61	1124
6	103365980	103366586	607	61	1125
6	137692689	137693402	714	61	1126
10	118312704	118313406	703	60	1127
11	689417	690084	668	60	1128
12	16137164	16137775	612	60	1129
12	16377050	16377720	671	60	1130
12	65961572	65962154	583	60	1131
12	72180598	72181222	625	60	1132
14	20635099	20635749	651	60	1133
1	33947902	33948507	606	60	1134
1	100878495	100879151	657	60	1135
1	116749696	116750379	684	60	1136
1	118105134	118105802	669	60	1137
1	236472008	236472645	638	60	1138
10	60228104	60228750	647	60	1139
11	7656664	7657484	821	60	1140
11	94441737	94442314	578	60	1141
11	134397206	134397812	607	60	1142
12	15972868	15973441	574	60	1143
12	32329443	32330120	678	60	1144
12	66024175	66024819	645	60	1145
12	95347817	95348472	656	60	1146
13	54136525	54137092	568	60	1147
13	111462125	111462790	666	60	1148
14	57320949	57321580	632	60	1149
15	66681432	66682034	603	60	1150
15	84331961	84332584	624	60	1151
2	13822864	13823479	616	60	1152
2	17128394	17128983	590	60	1153
2	120865519	120866144	626	60	1154
2	145784607	145785194	588	60	1155
20	17664746	17665400	655	60	1156
3	37649812	37650473	662	60	1157
3	42266339	42267023	685	60	1158
3	78814697	78815369	673	60	1159
3	110584683	110585319	637	60	1160
4	1148990	1149684	695	60	1161
4	15651720	15652354	635	60	1162
4	75869234	75869903	670	60	1163
4	77295050	77295642	593	60	1164
4	87252305	87252967	663	60	1165
4	106832004	106832600	597	60	1166
4	182878084	182878685	602	60	1167
5	41761707	41762334	628	60	1168
5	66450380	66451007	628	60	1169
5	71010634	71011344	711	60	1170
5	142940780	142941388	609	60	1171
5	150793234	150793893	660	60	1172
6	131869577	131870238	662	60	1173
6	148455790	148456502	713	60	1174
7	50576320	50576875	556	60	1175
7	115317971	115318579	609	60	1176
8	116816430	116816996	567	60	1177
9	73089413	73090472	1060	60	1178
9	117381311	117382110	800	60	1179
15	69760021	69760526	506	60	1180
16	88110801	88111432	632	60	1181
18	33676970	33677544	575	60	1182
18	74134844	74135537	694	60	1183
19	51345284	51346104	821	60	1184
20	25260566	25261250	685	60	1185
3	45588522	45589153	632	60	1186
6	41695921	41696606	686	60	1187
8	144136998	144137712	715	60	1188
16	14750251	14750938	688	60	1189
20	58532517	58533155	639	60	1190
22	50342761	50343455	695	60	1191
1	60061445	60062047	603	60	1192
6	90650981	90651602	622	60	1193
3	37793187	37793787	601	60	1194
4	169610850	169611498	649	60	1195
5	15356723	15357380	658	60	1196
5	41755680	41756500	821	60	1197
6	43651190	43651952	763	60	1198
7	95177125	95177877	753	60	1199
8	75685009	75685695	687	60	1200
9	35244805	35245436	632	60	1201
1	207177995	207178616	622	59	1202
10	114151038	114151656	619	59	1203
12	94136104	94136722	619	59	1204
1	62103951	62104597	647	59	1205
1	111341404	111342029	626	59	1206
1	160101708	160102305	598	59	1207
1	182187002	182187563	562	59	1208
1	185665872	185666513	642	59	1209
1	205667979	205668604	626	59	1210
1	217699329	217699929	601	59	1211
1	225960193	225960869	677	59	1212
10	45192512	45193152	641	59	1213
10	71145584	71146252	669	59	1214
10	73771240	73771856	617	59	1215
10	80241540	80242275	736	59	1216
10	98623701	98624506	806	59	1217
10	128247373	128248184	812	59	1218
11	85772557	85773146	590	59	1219
12	43309154	43309761	608	59	1220
12	54837904	54838465	562	59	1221
12	64199765	64200322	558	59	1222
12	94178208	94179075	868	59	1223
13	32520087	32520765	679	59	1224
13	75465651	75466290	640	59	1225
14	85672187	85672804	618	59	1226
14	95121427	95122011	585	59	1227
15	48767721	48768371	651	59	1228
15	69767371	69767934	564	59	1229
15	94943693	94944398	706	59	1230
16	46910265	46910949	685	59	1231
16	67397165	67397827	663	59	1232
18	30192535	30193104	570	59	1233
19	15605859	15606518	660	59	1234
2	49676467	49677221	755	59	1235
2	122040111	122040838	728	59	1236
2	197071483	197072043	561	59	1237
20	30300205	30300875	671	59	1238
21	42717997	42718656	660	59	1239
3	29954150	29954757	608	59	1240
3	53519862	53520453	592	59	1241
3	114625633	114626349	717	59	1242
3	136617367	136617967	601	59	1243
4	87614392	87615004	613	59	1244
5	114893973	114894736	764	59	1245
5	117714534	117715136	603	59	1246
5	169360695	169361480	786	59	1247
6	3913469	3914290	822	59	1248
7	19740575	19741521	947	59	1249
7	151620372	151621074	703	59	1250
8	48571859	48572627	769	59	1251
8	59198580	59199255	676	59	1252
8	82555945	82556682	738	59	1253
8	92119876	92120639	764	59	1254
8	103254630	103255346	717	59	1255
9	14700463	14701086	624	59	1256
X	18236348	18237037	690	59	1257
14	31560549	31561104	556	59	1258
15	85874311	85874971	661	59	1259
16	3603027	3603715	689	59	1260
17	53056974	53057615	642	59	1261
18	20065670	20066285	616	59	1262
6	70304174	70304788	615	59	1263
7	20998821	20999375	555	59	1264
7	156407073	156407981	909	59	1265
9	79414262	79414913	652	59	1266
19	18490764	18491737	974	59	1267
19	54001045	54001864	820	59	1268
2	85764779	85765329	551	59	1269
2	100732646	100733214	569	59	1270
2	153258493	153259079	587	59	1271
1	244065313	244065952	640	59	1272
3	42586034	42586749	716	59	1273
7	158525720	158526345	626	59	1274
3	37794815	37795487	673	59	1275
8	67626234	67626904	671	59	1276
9	88206202	88206835	634	59	1277
3	102318569	102319234	666	59	1278
3	176691901	176692523	623	59	1279
4	70254750	70255334	585	59	1280
4	153015865	153017000	1136	59	1281
4	168137836	168138434	599	59	1282
5	124820780	124821434	655	59	1283
7	111390220	111391420	1201	59	1284
8	102372989	102373595	607	59	1285
9	26801663	26802262	600	59	1286
9	125010753	125011378	626	59	1287
1	25358629	25359309	681	58	1288
10	5804459	5805073	615	58	1289
10	52339660	52340262	603	58	1290
10	79257945	79259056	1112	58	1291
11	742734	743312	579	58	1292
13	45461083	45461724	642	58	1293
1	29074595	29075202	608	58	1294
1	48429108	48429795	688	58	1295
1	55346695	55347272	578	58	1296
1	234588208	234588909	702	58	1297
10	34914922	34915569	648	58	1298
11	15992006	15992634	629	58	1299
11	27226629	27227304	676	58	1300
11	62275704	62276367	664	58	1301
11	108105780	108106467	688	58	1302
11	126101645	126102267	623	58	1303
13	106448424	106449043	620	58	1304
14	65077952	65078554	603	58	1305
15	76257370	76258025	656	58	1306
2	124940792	124941521	730	58	1307
2	145769738	145770311	574	58	1308
21	18532786	18533372	587	58	1309
21	30329934	30330537	604	58	1310
3	23634371	23635199	829	58	1311
3	145858519	145859100	582	58	1312
3	153943175	153943883	709	58	1313
3	172326221	172326975	755	58	1314
3	187794799	187795450	652	58	1315
3	195632947	195633700	754	58	1316
4	31393550	31394134	585	58	1317
5	15904144	15904736	593	58	1318
5	23876281	23876931	651	58	1319
5	130596423	130597088	666	58	1320
6	71374477	71375068	592	58	1321
7	55245272	55245965	694	58	1322
7	102629520	102630081	562	58	1323
7	103570124	103570731	608	58	1324
7	129538573	129539221	649	58	1325
7	134152721	134153327	607	58	1326
7	136856771	136857431	661	58	1327
7	142592321	142592923	603	58	1328
8	6291645	6292246	602	58	1329
8	67471980	67472605	626	58	1330
9	15211286	15211863	578	58	1331
9	104576213	104576863	651	58	1332
9	134953110	134953760	651	58	1333
X	109918548	109919129	582	58	1334
1	9903398	9904022	625	58	1335
1	167094651	167095251	601	58	1336
10	74008262	74009059	798	58	1337
10	126053188	126053819	632	58	1338
11	12269780	12270434	655	58	1339
11	129512014	129512607	594	58	1340
12	81775650	81776259	610	58	1341
19	3429564	3430225	662	58	1342
2	165696569	165697343	775	58	1343
22	43391129	43391865	737	58	1344
6	108910377	108910940	564	58	1345
8	26061693	26062432	740	58	1346
17	35672452	35673094	643	58	1347
2	41279694	41280329	636	58	1348
2	41787767	41788414	648	58	1349
2	48752319	48752911	593	58	1350
2	240318321	240319043	723	58	1351
20	42478231	42479011	781	58	1352
3	129142769	129143379	611	58	1353
3	131992400	131993171	772	58	1354
4	151646587	151647250	664	58	1355
4	156614234	156614855	622	58	1356
4	169991791	169992505	715	58	1357
